texture_name,1_0_dissimilarity,correlation,contrast,energy,homogeneity,asm,1_45_dissimilarity,correlation,contrast,energy,homogeneity,asm,1_90_dissimilarity,correlation,contrast,energy,homogeneity,asm,1_135_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_0_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_45_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_90_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_135_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_0_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_45_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_90_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_135_dissimilarity,correlation,contrast,energy,homogeneity,asm
0.8990526574803173,0.9588179298174454,2.9875123031496127,0.12723831728695048,0.6892197670756346,0.016189589386014683,2.9991319982640183,0.7529382898720782,17.82472564945146,0.06521228334102921,0.32218540263306994,0.004252641898550676,2.703309547244088,0.7857088423252812,15.494525098425258,0.0693470768260869,0.37101924463101527,0.004809017064323198,0.8990526574803173,0.9588179298174454,2.9875123031496127,0.12723831728695048,0.6892197670756346,0.016189589386014683,2.106812500000002,0.7912535371717128,15.129687499999934,0.09083979932069908,0.48629352357178035,0.008251869140624882,5.214603174603141,0.36853970378606876,45.30006349206343,0.05152258700346224,0.18130125070993908,0.002654576971529336,5.132157480314938,0.3830635891369132,44.29159055118088,0.05203180110871268,0.1900198528622741,0.002707308326616634,2.106812500000002,0.7912535371717128,15.129687499999934,0.09083979932069908,0.48629352357178035,0.008251869140624882,2.883193597560971,0.6305885845411462,26.81955030487801,0.08105005811250073,0.4150121453907513,0.006569111920039746,5.374709677419376,0.3543653713218097,46.31909677419373,0.05054428004806807,0.1720238363339702,0.002554724245577532,5.368535586277554,0.35758838655842956,46.0782130056328,0.05067287610004232,0.16959602559586165,0.00256774037225024,2.883193597560971,0.6305885845411462,26.81955030487801,0.08105005811250073,0.4150121453907513,0.006569111920039746,drz
1.145607775590555,0.9834000278206825,4.712290846456704,0.09084626424772324,0.6459008771693765,0.008253043727767157,3.151280302560619,0.9290934406566966,20.11674623349251,0.05182774641493178,0.3283667232171135,0.0026861152984504737,2.5492741141732265,0.9469341951058182,15.015440452755941,0.06056512033432561,0.42162916802614847,0.003668133801111341,1.145607775590555,0.9834000278206825,4.712290846456704,0.09084626424772324,0.6459008771693765,0.008253043727767157,2.703937500000012,0.9132247762204946,24.7740624999999,0.06468280478129378,0.44261630400659835,0.004183865234374961,4.860888888888854,0.8362050949445369,46.50825396825411,0.04453215834351809,0.23917434558355816,0.001983113126732168,4.545448818897617,0.8502730318671681,42.39892913385807,0.04634686069263998,0.26516753790108016,0.0021480314960629766,2.703937500000012,0.9132247762204946,24.7740624999999,0.06468280478129378,0.44261630400659835,0.004183865234374961,3.6803226626016086,0.8476271361933047,43.76822916666654,0.05719819969280332,0.36854927872876675,0.0032716340480978055,4.707935483870987,0.8393314592971586,45.68845161290353,0.045009029039841254,0.24071065248437243,0.002025812695109273,4.594406041986697,0.8458198276753484,43.72804659498224,0.04553584461926128,0.25872154996429353,0.002073513145189506,3.6803226626016086,0.8476271361933047,43.76822916666654,0.05719819969280332,0.36854927872876675,0.0032716340480978055,drz
1.7215797244094564,0.9394162283327517,10.342396653543375,0.0920830442543062,0.5656941408136034,0.008479287039140516,3.0847541695083556,0.8768796774047026,20.898009796019686,0.06651862096353217,0.34408219081329977,0.004424726934890062,2.3300935039370074,0.9135644702068109,14.64394685039377,0.08469045306904127,0.4644760357196373,0.007172472841039481,1.7215797244094564,0.9394162283327517,10.342396653543375,0.0920830442543062,0.5656941408136034,0.008479287039140516,3.913812499999999,0.7258909702318734,46.98606249999988,0.06624460473313992,0.3727539402352311,0.004388347656249944,6.361777777777745,0.520866760147059,80.45460317460267,0.04987276327823434,0.19791680245827079,0.0024872925170067997,6.001448818897565,0.5533304681094212,74.86859842519571,0.052196455444214494,0.22030741209674942,0.0027244699609398687,3.913812499999999,0.7258909702318734,46.98606249999988,0.06624460473313992,0.3727539402352311,0.004388347656249944,4.954141260162561,0.6085402386740284,67.4156504065035,0.058704849766238,0.30933097484057126,0.003446259386076574,7.614903225806494,0.36217148503175356,106.5761935483878,0.046992593567030255,0.15823799945210218,0.002208303850156093,7.39240911418334,0.38080032703140954,103.27272145417389,0.047738239420007086,0.17167406474748306,0.0022789395029219183,4.954141260162561,0.6085402386740284,67.4156504065035,0.058704849766238,0.30933097484057126,0.003446259386076574,drz
2.024913877952764,0.9033125466851131,10.92993356299219,0.08952477501169269,0.47985807372086103,0.008014685340894195,2.4283588567177246,0.8869780900869267,12.747163494327022,0.07625201141906857,0.38925813908151546,0.005814369245453763,1.6263533464566922,0.9403107512659982,6.736343503937028,0.09454721324375288,0.5283198475977161,0.00893917553215968,2.024913877952764,0.9033125466851131,10.92993356299219,0.08952477501169269,0.47985807372086103,0.008014685340894195,4.509374999999989,0.5849155023194199,47.02837499999983,0.06252953989415709,0.27753735666436513,0.003909943359374984,4.779492063492014,0.6155751573948146,43.18241269841247,0.05648394354199162,0.23518055319767375,0.003190435878054897,4.630992125984216,0.6425914670030826,40.124157480314594,0.05735074167101158,0.24625112680977942,0.003289107570215104,4.509374999999989,0.5849155023194199,47.02837499999983,0.06252953989415709,0.27753735666436513,0.003909943359374984,5.741171239837367,0.39765577189759516,68.45141006097528,0.054861615898661044,0.22080703987823147,0.003009796899012218,5.776322580645179,0.4574913712415985,60.80961290322626,0.05268926046714278,0.1945978604528232,0.0027761581685744148,5.868535586277554,0.46060739607179785,60.453661034306634,0.05270279718839903,0.18982765314903113,0.002777584831481521,5.741171239837367,0.39765577189759516,68.45141006097528,0.054861615898661044,0.22080703987823147,0.003009796899012218,drz
0.42390501968503946,0.9862572266321106,0.5751107283464566,0.17754948607542587,0.8023710390087331,0.031523820005647844,2.00489800979602,0.8283820190813593,7.20856841713684,0.09121161259510673,0.4054659995166574,0.008319558272199832,2.0144562007874036,0.8247974593618943,7.375430610236228,0.09189252420454543,0.4096775622198086,0.008444236004682967,0.42390501968503946,0.9862572266321106,0.5751107283464566,0.17754948607542587,0.8023710390087331,0.031523820005647844,0.9671249999999993,0.9496837769010807,2.0961250000000025,0.12815761779933332,0.6078693691789163,0.016424374999999998,3.7336507936507877,0.461010988211814,22.79473015873017,0.07855101225848682,0.2536644306669339,0.006170261526832946,3.757417322834642,0.45125988478613593,23.258897637795233,0.07928262898939786,0.25628634301291503,0.00628573525947051,0.9671249999999993,0.9496837769010807,2.0961250000000025,0.12815761779933332,0.6078693691789163,0.016424374999999998,1.2729293699186985,0.9125559180238431,3.6188389227642284,0.1154939669059481,0.536350685509636,0.013338856391672234,3.7701290322580627,0.4607576223192715,22.83954838709673,0.07590431569073437,0.23726810620214084,0.005761465140478665,3.7426395289298524,0.4654372441404654,22.691052227342574,0.07643916797824694,0.24384521870082185,0.005842946401206654,1.2729293699186985,0.9125559180238431,3.6188389227642284,0.1154939669059481,0.536350685509636,0.013338856391672234,drz
0.31028543307086703,0.998922290188808,0.3813976377952759,0.18239375203270286,0.8518990273274669,0.0332674807805671,1.8817037634075235,0.9814894781307069,6.548205096410191,0.09579261938618777,0.4204270784256464,0.009176225928867037,1.9244586614173262,0.98050569668724,6.895054133858271,0.09568662390318143,0.416080998664231,0.009155929993988893,0.31028543307086703,0.998922290188808,0.3813976377952759,0.18239375203270286,0.8518990273274669,0.0332674807805671,0.7222500000000002,0.9967009103871356,1.1679999999999995,0.13620249315128194,0.6801746893726293,0.018551119140625003,3.424571428571421,0.9318190158856232,24.123492063492073,0.08670610184847202,0.2881829419585953,0.007517948097757604,3.448125984251962,0.9286740943804322,25.23218897637783,0.08614158833424441,0.28928082194513827,0.007420373240746432,0.7222500000000002,0.9967009103871356,1.1679999999999995,0.13620249315128194,0.6801746893726293,0.018551119140625003,0.9246061991869885,0.9946727414406193,1.8866234756097497,0.1256803592319751,0.6204428899339514,0.015795552696678306,3.2487096774193702,0.9226283242460869,27.359548387096847,0.08568357682887331,0.32027342107874185,0.007341675338189435,3.237199180747563,0.9168643597659061,29.393113159242116,0.08646039012438313,0.32972777810287585,0.007475399060460528,0.9246061991869885,0.9946727414406193,1.8866234756097497,0.1256803592319751,0.6204428899339514,0.015795552696678306,drz
0.35703740157480346,0.9974484603625144,0.4207677165354338,0.16662989040022438,0.8278195924038911,0.027765520374790794,2.043524087048192,0.9336775603789387,10.783433566867181,0.08960569932037486,0.4155555178173835,0.008029181350693429,1.9452509842519756,0.9357167986916017,10.450295275590612,0.09282400244997555,0.43779114348830317,0.008616295430833067,0.35703740157480346,0.9974484603625144,0.4207677165354338,0.16662989040022438,0.8278195924038911,0.027765520374790794,0.8683124999999996,0.9911974218775806,1.4519374999999963,0.1184531816795139,0.6224579162590161,0.014031156249999925,4.902857142857109,0.656037538273375,54.36558730158692,0.06754285893338256,0.20915033723808193,0.004562037792894816,4.699401574803094,0.667722674018223,52.5076535433064,0.06802884217629088,0.2228146300805523,0.004627923367846692,0.8683124999999996,0.9911974218775806,1.4519374999999963,0.1184531816795139,0.6224579162590161,0.014031156249999925,1.217670223577241,0.9836494329040733,2.697472052845526,0.10232200422079862,0.5269385288437917,0.010469792547761132,5.912838709677456,0.5233981637865477,74.19954838709734,0.0655765116194114,0.17431642950621803,0.004300278876170799,5.632040450588834,0.5457186348293616,70.69553251408104,0.0661032031840087,0.18657656255150307,0.004369633471186337,1.217670223577241,0.9836494329040733,2.697472052845526,0.10232200422079862,0.5269385288437917,0.010469792547761132,drz
0.48708169291338643,0.9843537055402274,0.6366879921259848,0.16257780685126438,0.7711435471372062,0.026431543280567026,1.7182094364188745,0.8789665901843652,4.914687829375658,0.09507845865187892,0.41839755241622045,0.00903991329961705,1.8929010826771662,0.8506862322503859,6.071296751968506,0.09193144190477043,0.39833073739515895,0.00845139001069018,0.48708169291338643,0.9843537055402274,0.6366879921259848,0.16257780685126438,0.7711435471372062,0.026431543280567026,1.2346875000000006,0.9306422390109341,2.8148125000000044,0.11024801585516178,0.5254269575072619,0.012154625000000004,4.304063492063486,0.3118283572081894,27.829396825396817,0.06713995265585433,0.1892261232333366,0.004507773242630362,4.592881889763762,0.20813482842744643,32.07571653543301,0.06614371200636739,0.18613587350064573,0.00437499063798127,1.2346875000000006,0.9306422390109341,2.8148125000000044,0.11024801585516178,0.5254269575072619,0.012154625000000004,1.812436483739839,0.8574257443482776,5.7706427845528525,0.09330075962451342,0.41388527615464643,0.008705031746511233,5.011161290322593,0.09757192584702382,36.36845161290321,0.06596683491765452,0.15625274266974684,0.004351623309053085,5.155913978494627,0.030403363875205477,39.15348182283676,0.06582722508861492,0.16148662944235714,0.004333223562867174,1.812436483739839,0.8574257443482776,5.7706427845528525,0.09330075962451342,0.41388527615464643,0.008705031746511233,drz
0.3759227362204727,0.9825203625421398,0.5288508858267721,0.19848639745055383,0.8259520869885194,0.039396849972899224,2.1257982515965046,0.7489607504791691,7.622605245210495,0.09458862136638527,0.36837795767854203,0.008947007291993395,2.0693282480314963,0.7606424090780771,7.305794783464583,0.09545410733311735,0.37916105375096815,0.009111486606762288,0.3759227362204727,0.9825203625421398,0.5288508858267721,0.19848639745055383,0.8259520869885194,0.039396849972899224,0.8603124999999998,0.935241893528383,1.9379374999999972,0.14559822044542645,0.6473113404607366,0.021198841796874993,4.1098412698412705,0.12050178483772606,26.721269841269837,0.08344906853618292,0.21907020924876722,0.0069637470395565535,4.0040314960629875,0.16070078121979264,25.63502362204724,0.08383538484878271,0.22712833372913452,0.007028371752743506,0.8603124999999998,0.935241893528383,1.9379374999999972,0.14559822044542645,0.6473113404607366,0.021198841796874993,1.1088033536585362,0.8934092451360245,3.144626524390243,0.13161927799180811,0.5791142233059576,0.017323634339084865,4.113032258064521,0.10940300915898152,26.930967741935486,0.07968686113575504,0.2191647083466444,0.006349995837669108,3.981054787506397,0.1548565146811254,25.70878136200713,0.07978314059164644,0.22992748903002494,0.0063653495226664225,1.1088033536585362,0.8934092451360245,3.144626524390243,0.13161927799180811,0.5791142233059576,0.017323634339084865,drz
0.29035433070866185,0.9987824448866048,0.3507627952755904,0.17530225728167867,0.8607547898777919,0.030730881408051858,2.048174096348193,0.9736549593701782,7.586521173042352,0.08616700190316011,0.3949302807586124,0.007424752216979197,2.055118110236225,0.9736052832531604,7.603346456692944,0.08590946767308769,0.39372664455165485,0.007380436635873299,0.29035433070866185,0.9987824448866048,0.3507627952755904,0.17530225728167867,0.8607547898777919,0.030730881408051858,0.6801875000000005,0.9964535220742538,1.0211874999999995,0.13095715842881606,0.6923270864926004,0.017149777343750026,3.586158730158713,0.9079028166567805,26.451047619047472,0.07995111885330707,0.2797676566385775,0.006392181405895633,3.5471496062991923,0.9098512546326166,25.902173228346236,0.07985240274914941,0.2833170128501592,0.006376406224812364,0.6801875000000005,0.9964535220742538,1.0211874999999995,0.13095715842881606,0.6923270864926004,0.017149777343750026,0.8808434959349575,0.9943183742400313,1.6354166666666614,0.11947764776114657,0.6267583940261069,0.014274908314536613,3.353032258064545,0.899018244978183,29.003612903225967,0.079811028110886,0.3119350464365431,0.006369800208116636,3.285330261136727,0.9031104981150248,27.840885816692417,0.07947537108411859,0.31348149998101943,0.006316334608958352,0.8808434959349575,0.9943183742400313,1.6354166666666614,0.11947764776114657,0.6267583940261069,0.014274908314536613,drz
0.35433070866141786,0.9982314046624341,0.4399606299212601,0.15763845238385918,0.8311427788862374,0.024849881669978237,2.018724037448091,0.9628402954866281,9.232562465124989,0.08447952022312218,0.4108807627351284,0.007136789337128908,1.9429749015748086,0.9627258321290603,9.261995570866189,0.08682282641539629,0.43272891239961886,0.0075382031867580355,0.35433070866141786,0.9982314046624341,0.4399606299212601,0.15763845238385918,0.8311427788862374,0.024849881669978237,0.8792500000000001,0.9932495982552568,1.6788749999999977,0.11319644670604723,0.6294950624681117,0.012813435546874991,4.6248253968253685,0.815611298019772,45.66965079365055,0.0673955020094518,0.21999972843774707,0.0045421536911060215,4.462551181102318,0.8202637059743287,44.508787401574246,0.06739540776849623,0.2295511897109914,0.004542140988281883,0.8792500000000001,0.9932495982552568,1.6788749999999977,0.11319644670604723,0.6294950624681117,0.012813435546874991,1.2676575203252025,0.9862301405930772,3.4239075203251934,0.09818242538337882,0.5298122977440669,0.009639788654162748,5.354967741935522,0.759149549346722,59.47238709677447,0.06819292275478307,0.20214011811037946,0.00465027471383981,5.141961085509475,0.7705719295405384,56.628776241679596,0.06693531128368171,0.20764205863761578,0.004480335896643368,1.2676575203252025,0.9862301405930772,3.4239075203251934,0.09818242538337882,0.5298122977440669,0.009639788654162748,drz
0.36152805118110265,0.9824201870413227,0.42587352362204767,0.21030899629158445,0.8255789995813585,0.04422987392117368,1.5885671771343568,0.8284596044567539,4.160580321160646,0.11923315402237421,0.43811384446542884,0.01421654501812321,1.6948203740157493,0.8013781548799057,4.824618602362208,0.11674460541443196,0.4262284916700937,0.013629302893371418,0.36152805118110265,0.9824201870413227,0.42587352362204767,0.21030899629158445,0.8255789995813585,0.04422987392117368,0.9440624999999997,0.9316620280576454,1.6518125000000008,0.14626868203327056,0.5966594360706864,0.021394527343750004,3.735492063492056,0.1184439368062149,21.34501587301588,0.08880763860291095,0.22307104487497165,0.00788679667422524,3.8721259842519715,0.0369657448102756,23.354960629921255,0.08744421177516758,0.22239393263862017,0.007646490172980356,0.9440624999999997,0.9316620280576454,1.6518125000000008,0.14626868203327056,0.5966594360706864,0.021394527343750004,1.401041666666667,0.8604683587288166,3.3673780487804867,0.12478153649953179,0.47877072850082136,0.015570431851183985,4.212129032258065,-0.09715063510866294,26.480645161290322,0.08746360027788248,0.19813957124673245,0.007649881373569204,4.247055811571942,-0.13476085080941558,27.429339477726582,0.08632641311571197,0.20334545346085456,0.0074522496014245675,1.401041666666667,0.8604683587288166,3.3673780487804867,0.12478153649953179,0.47877072850082136,0.015570431851183985,drz
0.2888779527559056,0.9827392423058123,0.34067421259842523,0.23166428876339124,0.8607145958777209,0.05366834268824792,1.8995597991195978,0.6902995232928044,6.100812201624402,0.11347814794535875,0.40122476725289397,0.012877290061108729,1.9031126968503966,0.6889721607299233,6.13182824803151,0.11351284145253025,0.4028731713237148,0.01288516517462727,0.2888779527559056,0.9827392423058123,0.34067421259842523,0.23166428876339124,0.8607145958777209,0.05366834268824792,0.64775,0.9533029431254685,0.9208749999999996,0.1737640900312115,0.7032209841628956,0.030193958984374967,3.875555555555554,-0.22386232938934064,23.95453968253968,0.09665685044120467,0.23427487930169105,0.009342546737213409,3.8604094488188982,-0.21892519718235667,23.86418897637793,0.09674822599116982,0.23720144549834082,0.009360219232438467,0.64775,0.9533029431254685,0.9208749999999996,0.1737640900312115,0.7032209841628956,0.030193958984374967,0.8135797764227642,0.9335426621129073,1.3105309959349591,0.15841397141707889,0.641797809062649,0.025094986340131086,4.045290322580646,-0.32618559973545874,25.98077419354838,0.09695560415953089,0.22566100316548696,0.009400389177939644,3.9859831029185853,-0.30172484845713243,25.494687660010236,0.09643452813717994,0.23061092874216094,0.00929961821704055,0.8135797764227642,0.9335426621129073,1.3105309959349591,0.15841397141707889,0.641797809062649,0.025094986340131086,drz
0.2668553149606301,0.9987492451850118,0.3117618110236219,0.18580200588256746,0.8710369383974069,0.03452238538998563,1.9544919089838162,0.9735586700333104,6.584661169322338,0.08989125347728494,0.3987733017642039,0.008080437451717491,1.9794537401574837,0.9728304933165984,6.765501968503943,0.08954229409686387,0.39682803237398895,0.008017822432129262,0.2668553149606301,0.9987492451850118,0.3117618110236219,0.18580200588256746,0.8710369383974069,0.03452238538998563,0.6313125000000005,0.9965889816976568,0.8504374999999986,0.13811453580271701,0.7061680147058818,0.019075625000000002,3.405142857142856,0.9135338141025353,21.48958730158729,0.08468761978781941,0.2760040003373498,0.007171992945326263,3.3822992125984173,0.9141755004028898,21.3298897637795,0.08420849271979915,0.2776691430296483,0.007091070246140466,0.6313125000000005,0.9965889816976568,0.8504374999999986,0.13811453580271701,0.7061680147058818,0.019075625000000002,0.8119283536585349,0.9950224550188196,1.2414253048780464,0.12466695931322531,0.6364940576371251,0.015541850744405375,3.075354838709684,0.9148518820840071,21.132129032258103,0.08242412081416173,0.30947473214120713,0.006793735691987529,3.0305939580133123,0.9156482536655414,20.93356374807989,0.08276749293382059,0.3135013272433047,0.006850457886550041,0.8119283536585349,0.9950224550188196,1.2414253048780464,0.12466695931322531,0.6364940576371251,0.015541850744405375,drz
0.31846702755905565,0.9985749113482845,0.3742002952755907,0.1693736227222731,0.8462703363825849,0.028687424074066912,1.892057784115569,0.9729035683725309,7.120900241800488,0.08940771515325815,0.40883402085755155,0.007993739528926149,1.7955831692913458,0.9747447310250099,6.635888287401597,0.0912343665544041,0.42851005070975007,0.00832370964058337,0.31846702755905565,0.9985749113482845,0.3742002952755907,0.1693736227222731,0.8462703363825849,0.028687424074066912,0.7989374999999997,0.9951422924932248,1.2759374999999977,0.12106173367078048,0.646111323834445,0.014655943359374984,3.890349206349204,0.883187086226951,30.74634920634923,0.07693255022388502,0.25030997934373084,0.005918617283950592,3.7012283464566775,0.8911312904729263,28.65051968503925,0.07706291770616085,0.26386578827318463,0.005938693285386519,0.7989374999999997,0.9951422924932248,1.2759374999999977,0.12106173367078048,0.646111323834445,0.014655943359374984,1.1451981707317063,0.9908731109104777,2.3979928861788573,0.10525896735209135,0.5418125332057773,0.011079450208028634,4.242000000000015,0.8520689550743517,38.94638709677428,0.0767643392971056,0.26116141786238384,0.005892763787721152,4.09075780849974,0.8599722068051768,36.858038914490535,0.07672604330512321,0.26593465387972914,0.005886885721259643,1.1451981707317063,0.9908731109104777,2.3979928861788573,0.10525896735209135,0.5418125332057773,0.011079450208028634,drz
